transaction_id,at,truck_name,truck_description,has_card_reader,fsa_rating,payment_method,total
4159,2026-01-04 15:13:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,1019.0
4160,2026-01-04 15:14:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
2493,2026-01-04 15:15:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,199.0
3693,2026-01-04 15:15:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Card,99.0
4161,2026-01-04 15:15:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4162,2026-01-04 15:16:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4163,2026-01-04 15:17:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
2494,2026-01-04 15:17:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,499.0
4932,2026-01-04 15:18:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,499.0
4164,2026-01-04 15:18:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4165,2026-01-04 15:18:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4166,2026-01-04 15:19:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4167,2026-01-04 15:19:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,960.0
4168,2026-01-04 15:19:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4171,2026-01-04 15:20:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4169,2026-01-04 15:20:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4170,2026-01-04 15:20:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4172,2026-01-04 15:21:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
2495,2026-01-04 15:21:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
4173,2026-01-04 15:22:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
3694,2026-01-04 15:22:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Card,399.0
4174,2026-01-04 15:22:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4175,2026-01-04 15:22:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4176,2026-01-04 15:23:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4177,2026-01-04 15:24:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4178,2026-01-04 15:24:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4179,2026-01-04 15:25:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
2496,2026-01-04 15:26:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
4180,2026-01-04 15:26:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,850.0
1435,2026-01-04 15:27:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,700.0
4182,2026-01-04 15:27:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4181,2026-01-04 15:27:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4183,2026-01-04 15:28:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
288,2026-01-04 15:29:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
4184,2026-01-04 15:29:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4186,2026-01-04 15:30:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
2497,2026-01-04 15:30:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,199.0
4185,2026-01-04 15:30:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4187,2026-01-04 15:30:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4190,2026-01-04 15:31:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,869.0
4189,2026-01-04 15:31:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4188,2026-01-04 15:31:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,869.0
4191,2026-01-04 15:32:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4192,2026-01-04 15:33:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
2498,2026-01-04 15:33:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
4193,2026-01-04 15:34:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4194,2026-01-04 15:34:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
289,2026-01-04 15:35:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,950.0
4195,2026-01-04 15:35:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4196,2026-01-04 15:36:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4197,2026-01-04 15:36:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4198,2026-01-04 15:37:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4199,2026-01-04 15:38:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
2499,2026-01-04 15:38:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,1299.0
4201,2026-01-04 15:39:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,960.0
4200,2026-01-04 15:39:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4204,2026-01-04 15:40:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
2500,2026-01-04 15:40:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
4203,2026-01-04 15:40:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4208,2026-01-04 15:40:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4202,2026-01-04 15:40:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4207,2026-01-04 15:40:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4206,2026-01-04 15:40:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,940.0
4205,2026-01-04 15:40:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4209,2026-01-04 15:41:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4210,2026-01-04 15:41:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4212,2026-01-04 15:41:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4213,2026-01-04 15:41:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4211,2026-01-04 15:41:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4214,2026-01-04 15:42:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4215,2026-01-04 15:42:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4216,2026-01-04 15:42:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4217,2026-01-04 15:42:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4218,2026-01-04 15:42:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4933,2026-01-04 15:42:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,599.0
4219,2026-01-04 15:43:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4220,2026-01-04 15:43:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4222,2026-01-04 15:43:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4221,2026-01-04 15:43:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4223,2026-01-04 15:43:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
2501,2026-01-04 15:43:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,299.0
290,2026-01-04 15:44:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
4225,2026-01-04 15:44:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4224,2026-01-04 15:44:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4226,2026-01-04 15:45:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4227,2026-01-04 15:45:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
2502,2026-01-04 15:46:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
4228,2026-01-04 15:46:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4229,2026-01-04 15:46:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4232,2026-01-04 15:47:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4230,2026-01-04 15:47:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4231,2026-01-04 15:47:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
291,2026-01-04 15:47:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
4233,2026-01-04 15:48:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4235,2026-01-04 15:49:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4234,2026-01-04 15:49:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,1060.0
2503,2026-01-04 15:50:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
3695,2026-01-04 15:50:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Card,99.0
4236,2026-01-04 15:50:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,910.0
4237,2026-01-04 15:51:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4238,2026-01-04 15:51:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,900.0
4240,2026-01-04 15:52:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
292,2026-01-04 15:52:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,1030.0
4239,2026-01-04 15:52:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4241,2026-01-04 15:53:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4242,2026-01-04 15:53:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,840.0
4243,2026-01-04 15:54:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
293,2026-01-04 15:54:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
4244,2026-01-04 15:55:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
294,2026-01-04 15:56:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,700.0
1436,2026-01-04 15:56:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,890.0
4245,2026-01-04 15:56:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4246,2026-01-04 15:56:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4247,2026-01-04 15:57:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
2504,2026-01-04 15:58:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,1299.0
1437,2026-01-04 15:58:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,800.0
4248,2026-01-04 15:58:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4249,2026-01-04 15:59:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4250,2026-01-04 15:59:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
4251,2026-01-04 16:00:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
295,2026-01-04 16:01:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,700.0
4252,2026-01-04 16:02:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
2505,2026-01-04 16:02:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
3696,2026-01-04 16:02:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Card,399.0
2506,2026-01-04 16:03:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,499.0
4253,2026-01-04 16:04:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
2507,2026-01-04 16:04:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,299.0
2508,2026-01-04 16:04:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,299.0
2509,2026-01-04 16:05:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
4254,2026-01-04 16:06:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
2510,2026-01-04 16:06:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
2513,2026-01-04 16:07:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,299.0
2512,2026-01-04 16:07:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
2515,2026-01-04 16:07:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,1299.0
2514,2026-01-04 16:07:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,1299.0
2511,2026-01-04 16:07:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
2516,2026-01-04 16:08:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,499.0
4255,2026-01-04 16:09:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
2517,2026-01-04 16:09:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,199.0
2518,2026-01-04 16:10:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,299.0
296,2026-01-04 16:10:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,1060.0
2519,2026-01-04 16:11:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,299.0
3697,2026-01-04 16:11:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Card,99.0
2520,2026-01-04 16:12:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
2521,2026-01-04 16:13:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,199.0
4256,2026-01-04 16:13:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
2522,2026-01-04 16:14:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
2523,2026-01-04 16:15:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,1299.0
1438,2026-01-04 16:15:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,819.0
2524,2026-01-04 16:16:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,299.0
2525,2026-01-04 16:16:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
4257,2026-01-04 16:16:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
2526,2026-01-04 16:17:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,299.0
